"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","CHAN_ZG","CHAN_ZT","CHAN_R"
"302443",1957949238,28534366,73016.664,-146.342729,66.538172,122.49,213.65727,66.538173,123.54,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.71,0.75,0.82,0.9,1.05,117.11,3.341,8645.76,0.087,1,1,1,1958686304,36323980,70677.52811,-146.342735,66.538164,122.2,213.657265,66.538164,122.2,213.657265,66.538164,123.47,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.04,0.19,0.19,0.34,0.34,0.49,0.49,0.49,1.27,275.08,1.64,12624.82,0.256,0.865,2,2,2,0.930764096338813,-0.289999999999992,-0.0700000000000001,-0.11,-0.07,-0.04,-0.15,-0.07,-0.15,-0.07,-0.15,-0.19,-0.11,-0.18,-0.11,-0.18,-0.26,-0.18,-0.3,-0.3,-0.37,-0.26,-0.33,-0.41,0.22,FALSE,FALSE,NA
"303616",1957949238,28535540,73016.957,-146.344026,66.538285,122.43,213.655973,66.538285,123.48,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.05,114.22,3.016,8642.63,0.105,1,1,1,1958686304,36324755,70677.72186,-146.344026,66.53828,122.14,213.655974,66.53828,122.14,213.655975,66.53828,123.52,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.39,281.96,1.813,12626.76,0.274,0.889,2,2,2,0.5573589412631,-0.290000000000006,0.0399999999999999,0,0.04,-0.08,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.15,-0.07,-0.15,-0.22,-0.15,-0.26,-0.22,-0.22,-0.26,-0.3,-0.22,-0.3,0.34,FALSE,FALSE,NA
"303636",1957949238,28535560,73016.962,-146.342908,66.537978,122.46,213.657091,66.537978,123.55,-0.94,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.08,115.37,3.411,8645.76,0.116,1,1,1,1958686304,36324740,70677.71811,-146.342927,66.537977,122.17,213.657073,66.537977,122.17,213.657074,66.537977,123.56,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.34,0.49,0.49,0.49,0.64,1.39,278.01,1.57,12625.43,0.425,0.885,2,2,2,0.851477654551156,-0.289999999999992,-0.0700000000000001,-0.11,-0.11,-0.04,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.15,-0.18,-0.11,-0.18,-0.11,-0.22,-0.18,-0.33,-0.22,-0.26,-0.33,-0.26,0.31,FALSE,FALSE,NA
"303638",1957949238,28535562,73016.963,-146.343054,66.537906,122.48,213.656945,66.537906,123.56,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.08,116.48,3.396,8646.36,0.116,1,1,1,1958686304,36324741,70677.71836,-146.34305,66.537908,122.18,213.65695,66.537908,122.18,213.65695,66.537908,123.53,-0.86,-0.71,-0.71,-0.56,-0.41,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.34,0.49,0.49,0.49,0.64,1.35,276.64,1.59,12624.37,0.341,0.847,2,2,2,0.285108528622624,-0.299999999999997,0.08,0.04,-0.07,-0.04,0,-0.07,-0.15,-0.07,-0.15,-0.07,-0.11,-0.18,-0.11,-0.18,-0.11,-0.22,-0.18,-0.33,-0.22,-0.26,-0.33,-0.26,0.27,FALSE,FALSE,NA
"303646",1957949238,28535570,73016.965,-146.343201,66.537832,122.46,213.656798,66.537833,123.47,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.67,0.75,0.79,0.86,1.01,117.61,3.383,8646.06,0.103,1,1,1,1958686304,36324742,70677.71861,-146.343181,66.537835,122.15,213.656819,66.537835,122.15,213.65682,66.537835,123.47,-0.94,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.11,0.26,0.41,0.41,0.56,0.56,0.71,1.31,275.24,1.612,12626.17,0.174,0.861,2,2,2,0.949428356180874,-0.309999999999988,0,-0.04,0,-0.12,-0.08,-0.15,-0.08,-0.15,-0.08,-0.12,-0.19,-0.11,-0.19,-0.11,-0.19,-0.26,-0.23,-0.23,-0.26,-0.19,-0.23,-0.15,0.3,FALSE,FALSE,NA
"303678",1957949238,28535602,73016.973,-146.344764,66.538394,122.4,213.655235,66.538394,123.49,-0.9,-0.71,-0.6,-0.49,-0.41,-0.3,-0.22,-0.15,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.52,0.67,0.71,0.79,0.82,0.9,1.09,114.28,2.788,8641.44,0.145,1,1,1,1958686304,36324765,70677.72436,-146.344781,66.538394,122.11,213.655219,66.538394,122.11,213.65522,66.538393,123.87,-0.94,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.41,0.56,0.56,1.76,282.74,1.972,12626.9,0.134,0.978,1,1,1,0.755278902179431,-0.290000000000006,-0.0399999999999999,-0.0800000000000001,-0.04,-0.15,-0.08,-0.04,-0.12,-0.19,-0.08,-0.15,-0.08,-0.15,-0.23,-0.15,-0.23,-0.15,-0.26,-0.26,-0.3,-0.38,-0.26,-0.34,0.67,TRUE,TRUE,NA
"303680",1957949238,28535604,73016.973,-146.344908,66.538322,122.42,213.655091,66.538322,123.43,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.79,0.86,1.01,115.64,2.772,8640.7,0.087,1,1,1,1958686304,36324766,70677.72461,-146.344912,66.538321,122.12,213.655088,66.538321,122.12,213.65509,66.53832,123.85,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.37,0.52,0.52,0.67,1.72,281.54,1.99,12627.2,0.165,0.979,1,1,1,0.209780694781201,-0.299999999999997,-0.03,-0.07,-0.03,0,-0.11,-0.03,-0.11,-0.03,-0.11,-0.18,-0.07,-0.14,-0.22,-0.15,-0.23,-0.19,-0.3,-0.3,-0.34,-0.23,-0.27,-0.19,0.71,TRUE,TRUE,NA
"303700",1957949238,28535624,73016.978,-146.345872,66.538696,122.39,213.654127,66.538696,123.36,-0.9,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.67,0.71,0.79,0.86,0.97,112.52,2.401,8638.17,0.105,1,1,1,1958686304,36324780,70677.72811,-146.345857,66.538697,122.09,213.654143,66.538697,122.09,213.654144,66.538697,123.85,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.37,0.52,0.52,0.67,1.76,285.47,2.218,12628.54,0.103,0.971,1,1,1,0.675673120543811,-0.299999999999997,-0.07,-0.07,-0.0700000000000001,0,-0.11,-0.03,-0.11,-0.03,-0.11,-0.15,-0.07,-0.14,-0.22,-0.15,-0.23,-0.15,-0.27,-0.27,-0.3,-0.19,-0.27,-0.19,0.79,TRUE,TRUE,NA
"303720",1957949238,28535644,73016.983,-146.346838,66.539069,122.36,213.653162,66.539069,123.41,-0.94,-0.75,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.71,0.75,0.79,0.9,1.05,108.27,2.039,8635.93,0.145,1,1,1,1958686304,36324794,70677.73161,-146.346827,66.539072,122.07,213.653173,66.539072,122.07,213.653175,66.539071,123.79,-0.94,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.72,288.59,2.459,12631.22,0.103,0.959,1,1,1,0.592163804354379,-0.290000000000006,0,-0.04,0,-0.12,-0.04,0,-0.08,-0.15,-0.04,-0.12,-0.04,-0.11,-0.19,-0.11,-0.19,-0.11,-0.23,-0.23,-0.3,-0.19,-0.23,-0.19,0.67,TRUE,TRUE,NA
"303734",1957949238,28535658,73016.987,-146.347578,66.53919,122.37,213.652422,66.539191,123.38,-0.94,-0.75,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.67,0.71,0.79,0.86,1.01,107.64,1.805,8635.34,0.145,1,1,1,1958686304,36324804,70677.73411,-146.347591,66.539184,122.06,213.652409,66.539184,122.06,213.65241,66.539184,123.78,-0.94,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.72,288.75,2.621,12632.26,0.103,0.961,1,1,1,0.883683187956132,-0.310000000000002,0,-0.04,0,-0.12,-0.04,0,-0.08,-0.15,-0.04,-0.12,-0.04,-0.11,-0.19,-0.11,-0.19,-0.11,-0.23,-0.23,-0.26,-0.15,-0.23,-0.15,0.71,TRUE,TRUE,NA
"304737",1957949238,28536664,73017.238,-146.347913,66.539176,122.38,213.652086,66.539176,123.43,-0.94,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.67,0.75,0.79,0.9,1.05,102.35,1.799,8635.04,0.134,1,1,1,1958686304,36324808,70677.73511,-146.347931,66.539174,122.07,213.652069,66.539174,122.07,213.652071,66.539174,123.76,-0.94,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.68,288.2,2.684,12633.01,0.134,0.963,1,1,1,0.830177681252696,-0.310000000000002,0,-0.04,-0.04,-0.12,-0.08,-0.15,-0.08,-0.15,-0.08,-0.12,-0.19,-0.11,-0.19,-0.11,-0.19,-0.11,-0.23,-0.23,-0.26,-0.19,-0.23,-0.19,0.63,TRUE,TRUE,NA
"304775",1957949238,28536702,73017.248,-146.346267,66.538517,122.39,213.653732,66.538517,123.48,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.09,111.08,2.409,8638.76,0.088,1,1,1,1958686304,36325226,70677.83961,-146.34627,66.538517,122.1,213.65373,66.538517,122.1,213.653732,66.538516,123.79,-0.94,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.69,285.56,2.233,12629.59,0.134,0.967,1,1,1,0.133283847693527,-0.290000000000006,0,-0.04,0,-0.12,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.19,-0.11,-0.19,-0.11,-0.19,-0.15,-0.26,-0.26,-0.3,-0.19,-0.26,-0.19,0.6,TRUE,TRUE,NA
"304832",1957949238,28536759,73017.262,-146.343404,66.537599,122.48,213.656595,66.537599,123.38,-0.86,-0.71,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.67,0.71,0.75,0.79,0.9,116.38,3.458,8645.3,0.076,1,1,1,1958686304,36325269,70677.85036,-146.343401,66.537593,122.14,213.656599,66.537593,122.14,213.6566,66.537593,123.53,-1.09,-0.79,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.41,0.56,0.56,1.39,275.16,1.574,12624.97,0.313,0.873,2,2,2,0.681982688627255,-0.340000000000003,-0.23,-0.0800000000000001,-0.19,-0.15,-0.08,-0.15,-0.08,-0.15,-0.08,-0.12,-0.19,-0.11,-0.19,-0.11,-0.19,-0.11,-0.23,-0.23,-0.26,-0.3,-0.19,-0.23,0.49,FALSE,FALSE,NA
"304912",1957949238,28536839,73017.282,-146.346836,66.538575,122.37,213.653163,66.538575,123.39,-0.94,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.67,0.75,0.79,0.86,1.01,110.87,2.246,8636.82,0.134,1,1,1,1958686304,36325221,70677.83836,-146.346822,66.53857,122.06,213.653178,66.53857,122.06,213.65318,66.53857,123.75,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.68,285.43,2.348,12630.03,0.103,0.962,1,1,1,0.835176854665848,-0.310000000000002,0.0399999999999999,0,0,-0.08,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.15,-0.07,-0.15,-0.22,-0.15,-0.22,-0.19,-0.19,-0.22,-0.3,-0.19,-0.26,0.67,TRUE,TRUE,NA
"304946",1957949238,28536873,73017.29,-146.348537,66.539067,122.33,213.651462,66.539067,123.34,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.67,0.75,0.79,0.86,1.01,105.02,1.658,8634.6,0.145,1,1,1,1958686304,36325197,70677.83236,-146.348539,66.53906,122.08,213.651461,66.53906,122.08,213.651463,66.53906,123.8,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.72,288.37,2.752,12633.9,0.116,0.96,1,1,1,0.785345140149121,-0.25,-0.11,-0.15,-0.11,-0.08,-0.04,-0.11,-0.04,-0.11,-0.15,-0.08,-0.15,-0.07,-0.15,-0.22,-0.15,-0.22,-0.19,-0.19,-0.22,-0.3,-0.19,-0.26,0.71,TRUE,TRUE,NA
"305920",1957949238,28537849,73017.534,-146.34888,66.53906,122.33,213.651119,66.53906,123.38,-0.9,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.05,99.28,1.654,8634.75,0.176,1,1,1,1958686304,36325195,70677.83186,-146.348886,66.539054,122.06,213.651114,66.539054,122.06,213.651115,66.539053,123.85,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.07,0.22,0.37,0.37,0.52,0.52,0.52,0.67,1.8,287.84,2.818,12635.54,0.087,0.978,1,1,1,0.719992876683665,-0.269999999999996,-0.07,-0.07,-0.0700000000000001,-0.03,-0.11,-0.03,-0.11,-0.03,-0.11,-0.18,-0.11,-0.14,-0.08,-0.15,-0.23,-0.19,-0.15,-0.3,-0.19,-0.23,-0.3,-0.23,0.75,TRUE,TRUE,NA
"306026",1957949238,28537955,73017.561,-146.343697,66.537324,122.47,213.656302,66.537324,123.59,-0.9,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.79,0.82,0.94,1.12,115.81,3.525,8646.5,0.163,1,1,1,1958686304,36326018,70678.03761,-146.343683,66.537323,122.12,213.656317,66.537323,122.12,213.656318,66.537323,123.43,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.37,0.52,0.52,0.67,1.31,276.46,1.518,12624.38,0.203,0.838,2,2,2,0.631930596665928,-0.349999999999994,-0.07,-0.07,-0.0700000000000001,-0.03,-0.11,-0.03,-0.11,-0.18,-0.11,-0.18,-0.11,-0.14,-0.22,-0.15,-0.23,-0.19,-0.3,-0.3,-0.34,-0.27,-0.3,-0.27,0.19,FALSE,FALSE,NA
"306058",1957949238,28537987,73017.569,-146.344437,66.537442,122.44,213.655561,66.537442,123.6,-0.94,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.34,0.41,0.52,0.67,0.75,0.79,0.86,0.94,1.16,115.97,3.292,8644.42,0.105,1,1,1,1958686304,36326028,70678.04011,-146.344454,66.537437,122.13,213.655546,66.537437,122.13,213.655547,66.537437,123.89,-0.94,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.76,277.9,1.678,12624.52,0.134,0.972,1,1,1,0.93868998858463,-0.310000000000002,0,-0.04,-0.04,-0.12,-0.08,0,-0.08,-0.15,-0.08,-0.15,-0.08,-0.11,-0.19,-0.11,-0.23,-0.15,-0.26,-0.26,-0.34,-0.23,-0.3,-0.23,0.6,TRUE,TRUE,NA
"306060",1957949238,28537989,73017.569,-146.344582,66.53737,122.44,213.655417,66.537371,123.57,-0.9,-0.71,-0.6,-0.49,-0.41,-0.3,-0.22,-0.19,-0.11,-0.04,0.04,0.11,0.15,0.22,0.34,0.41,0.52,0.67,0.71,0.79,0.82,0.94,1.12,117.12,3.278,8645.02,0.087,1,1,1,1958686304,36326029,70678.04036,-146.344577,66.537368,122.11,213.655423,66.537368,122.11,213.655424,66.537368,123.87,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.76,276.63,1.698,12624.97,0.145,0.967,1,1,1,0.314729167768926,-0.329999999999998,0,-0.04,0,-0.11,-0.04,-0.15,-0.08,-0.11,-0.04,-0.11,-0.19,-0.11,-0.15,-0.22,-0.19,-0.26,-0.22,-0.22,-0.26,-0.34,-0.22,-0.34,0.64,TRUE,TRUE,NA
"306100",1957949238,28538029,73017.579,-146.34652,66.538114,122.41,213.653479,66.538114,123.42,-0.94,-0.75,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.67,0.71,0.79,0.86,1.01,111.72,2.532,8639.06,0.116,1,1,1,1958686304,36326057,70678.04736,-146.346498,66.538114,122.1,213.653502,66.538114,122.1,213.653504,66.538114,123.75,-1.05,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.65,285.65,2.148,12628.09,0.134,0.963,1,1,1,0.977430695717268,-0.310000000000002,-0.11,0,-0.11,-0.08,0,-0.11,-0.04,-0.11,-0.15,-0.08,-0.15,-0.07,-0.15,-0.22,-0.15,-0.22,-0.19,-0.19,-0.22,-0.26,-0.19,-0.26,0.64,TRUE,TRUE,NA
"306114",1957949238,28538043,73017.583,-146.347259,66.538234,122.37,213.65274,66.538234,123.42,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.05,111.61,2.298,8637.27,0.116,1,1,1,1958686304,36326067,70678.04986,-146.347257,66.538228,122.19,213.652743,66.538228,122.19,213.652745,66.538228,123.88,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.37,0.52,0.52,0.67,1.68,286.06,2.31,12630.18,0.072,0.968,1,1,1,0.674707346575452,-0.180000000000007,-0.03,-0.07,-0.03,0,-0.11,-0.03,-0.11,-0.03,-0.11,-0.18,-0.07,-0.14,-0.22,-0.15,-0.23,-0.19,-0.3,-0.3,-0.34,-0.23,-0.3,-0.23,0.63,TRUE,TRUE,NA
"306134",1957949238,28538063,73017.588,-146.34823,66.538603,122.33,213.651769,66.538603,123.38,-0.9,-0.71,-0.6,-0.49,-0.41,-0.3,-0.22,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.52,0.67,0.71,0.79,0.82,0.9,1.05,107.08,1.938,8635.19,0.083,1,1,1,1958686304,36326081,70678.05336,-146.348232,66.5386,122.24,213.651768,66.5386,122.24,213.65177,66.5386,123.88,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.37,0.52,0.52,0.52,1.65,288.98,2.552,12631.82,0.177,0.954,1,1,1,0.346018687164361,-0.0900000000000034,-0.07,-0.11,-0.0700000000000001,-0.03,-0.11,-0.07,-0.15,-0.03,-0.11,-0.18,-0.11,-0.18,-0.26,-0.19,-0.27,-0.19,-0.3,-0.3,-0.34,-0.27,-0.3,-0.38,0.6,TRUE,TRUE,NA
"306168",1957949238,28538097,73017.596,-146.349947,66.539089,122.33,213.650053,66.539089,123.3,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.67,0.71,0.79,0.86,0.97,98.54,1.366,8633.11,0.163,1,1,1,1958686304,36326105,70678.05936,-146.349961,66.539085,122.55,213.650039,66.539085,122.55,213.650041,66.539085,124.16,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.07,0.22,0.37,0.37,0.52,0.52,0.52,0.67,1.61,291.4,2.961,12635.83,0.057,0.934,1,1,1,0.765291236110174,0.219999999999999,-0.03,-0.07,-0.03,0,-0.11,-0.03,-0.11,-0.03,-0.11,-0.15,-0.07,-0.14,-0.08,-0.15,-0.23,-0.15,-0.12,-0.27,-0.15,-0.19,-0.27,-0.19,0.64,TRUE,TRUE,NA
"307115",1957949238,28539047,73017.834,-146.349342,66.538707,122.37,213.650657,66.538708,123.42,-0.9,-0.71,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.05,101,1.688,8634.14,0.103,1,1,1,1958686304,36326095,70678.05686,-146.349334,66.538702,122.64,213.650666,66.538702,122.64,213.650668,66.538702,124.4,-1.05,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.76,288.57,2.777,12633.3,0.076,0.971,1,1,1,0.661039272521991,0.269999999999996,-0.15,-0.04,-0.15,-0.11,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.19,-0.07,-0.15,-0.22,-0.15,-0.26,-0.22,-0.22,-0.26,-0.3,-0.22,-0.3,0.71,TRUE,TRUE,NA
"307173",1957949238,28539105,73017.848,-146.34657,66.537751,122.39,213.653429,66.537751,123.47,-0.94,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.09,112.36,2.684,8640.55,0.072,1,1,1,1958686304,36326522,70678.16361,-146.346577,66.537747,122.24,213.653423,66.537747,122.24,213.653424,66.537746,123.89,-0.94,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.11,0.26,0.41,0.41,0.41,0.56,0.56,1.65,283.86,2.073,12627.95,0.134,0.956,1,1,1,0.543635496980618,-0.150000000000006,0,-0.04,-0.04,-0.12,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.23,-0.11,-0.19,-0.11,-0.19,-0.3,-0.26,-0.26,-0.3,-0.34,-0.26,-0.34,0.56,TRUE,TRUE,NA
"307205",1957949238,28539137,73017.856,-146.34484,66.537257,122.44,213.655158,66.537257,123.6,-0.9,-0.71,-0.6,-0.49,-0.41,-0.3,-0.22,-0.15,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.52,0.71,0.75,0.79,0.86,0.97,1.16,114.75,3.299,8645.16,0.116,1,1,1,1958686304,36326546,70678.16961,-146.344854,66.537255,122.14,213.655146,66.537255,122.14,213.655147,66.537255,123.82,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.04,0.19,0.34,0.34,0.49,0.49,0.49,0.64,1.69,278.66,1.682,12624.37,0.087,0.972,1,1,1,0.6607694099436,-0.299999999999997,-0.11,-0.15,-0.11,-0.0700000000000001,-0.15,-0.11,-0.19,-0.11,-0.15,-0.22,-0.15,-0.22,-0.15,-0.22,-0.3,-0.22,-0.18,-0.37,-0.26,-0.3,-0.37,-0.33,0.53,TRUE,TRUE,NA
