"","LFID_1","SHOTNUM_1","TIME_1","GLON_1","GLAT_1","ZG_1","HLON_1","HLAT_1","ZH_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDEN_1","RANGE_1","COMPLEX_1","SENSITI_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_R_1","LFID_2","SHOTNUM_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDEN_2","RANGE_2","COMPLEX_2","SENSITI_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_R_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","SENS_min","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"291826",1958686463,55294456,75420.18576,-148.700408,64.903628,122.85,211.299593,64.90363,136.33,211.299593,64.90363,137.76,-1.05,-0.75,-0.6,-0.45,-0.3,-0.15,0,0,0.15,0.45,0.6,0.9,1.8,2.55,3.15,3.9,8.39,12.29,12.74,13.19,13.49,13.94,14.91,184.32,0.8,12619.31,0.362,0.977,1,1,1,1958686587,70216043,79150.61291,-148.700402,64.903632,122.76,211.299614,64.903629,136.15,211.299616,64.903629,137.76,-0.94,-0.79,-0.49,-0.34,-0.19,-0.19,-0.04,0.11,0.26,0.41,0.71,1.16,2.06,2.66,3.4,5.65,11.18,12.98,13.28,13.58,13.88,14.18,15,296.23,3.505,12639.69,0.5,0.976,1,1,1,0.528754815269508,-0.0899999999999892,0.11,-0.04,0.11,0.11,0.11,-0.04,-0.04,0.11,0.11,-0.04,0.11,0.26,0.26,0.11,0.25,1.75,2.79,0.690000000000001,0.539999999999999,0.390000000000001,0.390000000000001,0.24,0.0899999999999999,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"291829",1958686463,55294459,75420.18651,-148.700617,64.903683,122.69,211.299384,64.903684,132.54,211.299384,64.903684,137.45,-0.82,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.37,0.67,1.27,4.57,6.07,7.42,8.47,9.37,10.12,11.02,12.37,12.67,12.96,13.26,13.71,14.76,187.74,0.776,12619.31,0.522,0.976,1,1,1,1958686587,70216046,79150.61366,-148.700614,64.90369,122.75,211.299397,64.903687,132.44,211.299403,64.903686,137.34,-0.75,-0.45,-0.3,-0.15,0.15,0.3,0.6,1.5,4.34,5.54,6.58,7.63,8.23,8.98,9.57,10.17,10.92,11.97,12.27,12.72,13.17,13.61,14.59,296.34,3.558,12639.99,0.459,0.969,1,1,1,0.793257754372283,0.0600000000000023,0.07,0.07,0.07,0.07,0.22,0.23,0.38,1.13,3.67,4.27,2.01,1.56,0.81,0.51,0.200000000000001,0.0500000000000007,-0.0999999999999996,-0.399999999999999,-0.4,-0.24,-0.0899999999999999,-0.100000000000001,-0.17,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"291832",1958686463,55294462,75420.18726,-148.700828,64.90374,122.74,211.299173,64.903741,130.53,211.299173,64.903742,133.08,-0.79,-0.64,-0.49,-0.19,-0.19,-0.04,0.26,0.41,0.71,1.31,2.36,3.56,4.61,5.36,5.81,6.26,7.01,7.91,8.06,8.21,8.51,9.11,10.34,191.42,0.754,12619.61,0.497,0.982,1,1,1,1958686587,70216049,79150.61441,-148.700817,64.903741,122.62,211.299193,64.903739,130.36,211.299201,64.903738,137.5,-0.64,-0.49,-0.19,-0.04,0.11,0.41,0.86,1.61,2.66,3.85,4.75,5.2,5.65,5.95,6.4,6.99,7.74,8.79,9.39,10.43,12.68,13.73,14.88,296.42,3.609,12640.58,0.527,0.972,1,1,1,0.532597693795619,-0.11999999999999,0.15,0.15,0.3,0.15,0.3,0.45,0.6,1.2,1.95,2.54,2.39,1.64,1.04,0.59,0.590000000000001,0.73,0.73,0.879999999999999,1.33,2.22,4.17,4.62,4.54,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"291835",1958686463,55294465,75420.18801,-148.701028,64.903793,122.6,211.298973,64.903794,133.84,211.298973,64.903794,136.05,-0.82,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.37,0.52,0.82,1.12,1.57,2.32,3.52,4.72,6.82,8.62,9.07,9.97,11.17,12.07,13.45,195.08,0.738,12619.01,0.363,0.972,1,1,1,1958686587,70216052,79150.61516,-148.701025,64.903797,122.5,211.298985,64.903795,130.35,211.298988,64.903795,132.59,-0.97,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.37,0.52,0.82,1.12,1.42,2.17,3.22,4.41,6.06,7.7,8,8.3,8.75,9.2,10.1,296.52,3.661,12642.68,0.4,0.967,1,1,1,0.468036875122617,-0.0999999999999943,-0.15,0,0,0,0,0,0,0,0,0,0,0,-0.15,-0.15,-0.3,-0.31,-0.760000000000001,-0.919999999999999,-1.07,-1.67,-2.42,-2.87,-3.35,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"291838",1958686463,55294468,75420.18876,-148.701228,64.903853,122.34,211.298773,64.903854,127.44,211.298773,64.903854,129.09,-1.05,-0.75,-0.6,-0.45,-0.3,-0.15,0,0,0.15,0.3,0.6,0.75,1.05,1.35,1.8,2.4,3.3,4.65,4.95,5.25,5.4,5.7,6.74,198.99,0.72,12619.16,0.313,0.979,1,1,1,1958686587,70216055,79150.61591,-148.701235,64.903857,122.27,211.298772,64.903856,127.21,211.298774,64.903855,128.82,-1.01,-0.86,-0.56,-0.41,-0.26,-0.26,-0.11,0.04,0.19,0.34,0.64,0.79,1.08,1.38,1.83,2.43,3.18,4.52,4.67,4.97,5.27,5.57,6.54,296.64,3.714,12643.42,0.287,0.968,1,1,1,0.555626207985724,-0.0700000000000074,0.04,-0.11,0.0399999999999999,0.04,0.04,-0.11,-0.11,0.04,0.04,0.04,0.04,0.04,0.03,0.0299999999999998,0.03,0.0300000000000002,-0.12,-0.130000000000001,-0.28,-0.28,-0.130000000000001,-0.13,-0.2,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"291841",1958686463,55294471,75420.18951,-148.701441,64.903909,121.81,211.29856,64.90391,137.74,211.29856,64.90391,138.75,-0.82,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.37,0.67,1.12,2.02,3.67,5.32,6.97,9.07,10.42,12.52,14.01,14.46,15.21,15.66,15.96,16.94,203.21,0.71,12620.21,0.524,0.977,1,1,1,1958686587,70216058,79150.61666,-148.701453,64.903916,121.71,211.298567,64.903912,137.6,211.298568,64.903911,138.5,-0.9,-0.6,-0.45,-0.3,-0.15,0,0.15,0.45,0.6,1.05,1.65,2.84,4.79,6.43,8.23,10.02,11.67,13.76,14.06,14.66,15.41,15.85,16.79,296.73,3.769,12644.32,0.511,0.973,1,1,1,0.965331911188868,-0.100000000000009,-0.0800000000000001,-0.08,-0.08,-0.08,-0.08,-0.07,-0.07,0.08,-0.0700000000000001,-0.0700000000000001,-0.37,-0.83,-0.53,-0.54,-0.84,-0.4,-0.85,-0.25,-0.4,-0.550000000000001,-0.25,-0.110000000000001,-0.150000000000002,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"292598",1958686463,55295228,75420.37876,-148.697496,64.902616,126.46,211.302503,64.902617,132.19,211.302502,64.902618,135.98,-0.9,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.3,0.75,2.1,3.15,3.9,4.65,5.24,5.99,6.89,7.34,7.64,8.09,8.54,9.52,149.02,1.324,12618.1,0.432,0.977,1,1,1,1958686587,70216000,79150.60216,-148.697503,64.902622,126.28,211.302503,64.902621,132.12,211.302506,64.902621,135.68,-0.94,-0.64,-0.49,-0.34,-0.34,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.71,2.06,3.41,4.3,5.05,5.8,6.7,7,7.3,7.75,8.35,9.4,292.14,2.733,12627.01,0.475,0.977,1,1,1,0.746549409620517,-0.179999999999993,-0.0399999999999999,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.34,-1.39,-1.09,-0.49,-0.350000000000001,-0.19,-0.19,-0.19,-0.34,-0.34,-0.34,-0.19,-0.119999999999999,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"292613",1958686463,55295243,75420.38251,-148.696442,64.902331,126.96,211.303557,64.902331,128.83,211.303556,64.902332,132.54,-0.94,-0.49,-0.34,-0.04,0.26,0.56,0.86,1.01,1.31,1.46,1.61,1.91,2.06,2.36,2.51,2.81,3.26,3.71,3.86,4.01,4.31,4.61,5.58,144.51,1.567,12619.89,0.319,0.98,1,1,1,1958686587,70215985,79150.59841,-148.696447,64.902338,126.93,211.303554,64.902337,128.73,211.303558,64.902337,132.81,-0.94,-0.49,-0.34,-0.04,0.26,0.56,0.86,1.01,1.31,1.61,1.76,2.06,2.21,2.51,2.81,3.11,3.56,4.01,4.16,4.31,4.46,4.75,5.88,290.94,2.471,12625.23,0.374,0.979,1,1,1,0.815554138965637,-0.0299999999999869,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.3,0.3,0.3,0.3,0.3,0.3,0.15,0.14,0.3,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"292616",1958686463,55295246,75420.38326,-148.696247,64.902277,127.22,211.303752,64.902277,129.35,211.303751,64.902278,132.2,-1.16,-0.71,-0.56,-0.41,-0.11,0.04,0.19,0.34,0.64,0.94,1.24,1.54,1.84,1.99,2.29,2.58,2.88,3.33,3.33,3.48,3.63,3.93,4.98,143.85,1.614,12620.03,0.319,0.979,1,1,1,1958686587,70215982,79150.59766,-148.696238,64.902278,127.08,211.303764,64.902278,129.21,211.303766,64.902278,132.06,-1.01,-0.71,-0.56,-0.26,-0.11,0.04,0.34,0.49,0.79,1.09,1.39,1.68,1.83,2.13,2.43,2.58,2.88,3.33,3.48,3.63,3.78,3.93,4.98,290.64,2.419,12624.03,0.363,0.976,1,1,1,0.440473897683167,-0.140000000000001,0.15,0,0,0.15,0,0,0.15,0.15,0.15,0.15,0.15,0.14,-0.01,0.14,0.14,0,0,0,0.15,0.15,0.15,0,0,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"292619",1958686463,55295249,75420.38401,-148.696035,64.90222,127.41,211.303964,64.902221,129.77,211.303963,64.902221,132.5,-1.57,-1.12,-0.82,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.37,0.67,1.12,1.57,2.02,2.32,2.77,3.22,3.37,3.52,3.67,3.97,5.09,143.13,1.664,12621.68,0.305,0.982,1,1,1,1958686587,70215979,79150.59691,-148.69604,64.902225,127.29,211.303962,64.902225,129.84,211.303964,64.902225,132.24,-1.24,-0.94,-0.64,-0.49,-0.34,-0.19,-0.04,0.11,0.26,0.56,0.71,1.01,1.46,1.76,2.21,2.51,2.81,3.26,3.41,3.56,3.71,3.86,4.94,290.37,2.37,12624.19,0.277,0.976,1,1,1,0.605642167427633,-0.11999999999999,0.33,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.19,0.34,0.34,0.34,0.34,0.19,0.19,0.19,0.04,0.0399999999999996,0.04,0.04,0.04,-0.11,-0.149999999999999,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"292622",1958686463,55295252,75420.38476,-148.69583,64.902163,127.54,211.304169,64.902163,129.97,211.304168,64.902164,132.48,-1.35,-0.9,-0.6,-0.45,-0.3,-0.15,0,0.3,0.45,0.75,1.05,1.5,1.8,2.1,2.25,2.55,2.85,3.3,3.3,3.45,3.6,3.9,4.94,142.51,1.713,12622.13,0.318,0.982,1,1,1,1958686587,70215976,79150.59616,-148.695837,64.902162,127.39,211.304165,64.902162,129.71,211.304167,64.902161,132.37,-1.27,-0.97,-0.67,-0.52,-0.22,-0.07,0.07,0.22,0.52,0.67,0.97,1.42,1.72,2.02,2.17,2.47,2.77,3.22,3.37,3.37,3.67,3.82,4.98,289.98,2.318,12623.89,0.324,0.978,1,1,1,0.349685756409444,-0.150000000000006,0.0800000000000001,-0.07,-0.0700000000000001,-0.07,0.08,0.08,0.07,-0.08,0.07,-0.08,-0.0800000000000001,-0.0800000000000001,-0.0800000000000001,-0.0800000000000001,-0.0800000000000001,-0.0799999999999996,-0.0800000000000001,-0.0799999999999996,0.0700000000000003,-0.0800000000000001,0.0699999999999998,-0.0800000000000001,0.04,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"292625",1958686463,55295255,75420.38551,-148.695618,64.902101,127.77,211.30438,64.902102,130.54,211.304379,64.902103,134.32,-1.42,-0.82,-0.52,-0.22,-0.07,0.22,0.52,0.97,1.42,1.72,2.17,2.47,2.77,3.07,3.37,3.67,4.12,4.72,4.87,5.02,5.17,5.47,6.55,141.93,1.765,12622.73,0.42,0.977,1,1,1,1958686587,70215973,79150.59541,-148.695628,64.902106,127.72,211.304373,64.902105,129.97,211.304377,64.902105,134.27,-1.39,-0.79,-0.49,-0.19,0.11,0.41,0.86,1.16,1.46,1.76,2.06,2.36,2.81,3.11,3.41,3.86,4.16,4.76,4.91,5.06,5.2,5.5,6.55,289.68,2.267,12624.04,0.531,0.978,1,1,1,0.731396740830788,-0.0499999999999972,0.03,0.0299999999999999,0.03,0.03,0.18,0.19,0.34,0.19,0.04,0.04,-0.11,-0.11,0.04,0.04,0.04,0.19,0.04,0.04,0.04,0.04,0.0300000000000002,0.0300000000000002,0,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"292628",1958686463,55295258,75420.38626,-148.695409,64.902043,127.93,211.30459,64.902044,131.41,211.304588,64.902044,135.31,-1.61,-1.01,-0.71,-0.56,-0.26,-0.11,0.04,0.19,0.49,0.79,1.54,2.13,2.73,3.18,3.63,4.23,4.83,5.58,5.73,5.88,6.18,6.33,7.38,141.37,1.816,12621.38,0.443,0.979,1,1,1,1958686587,70215970,79150.59466,-148.695415,64.902045,127.85,211.304589,64.902045,132.91,211.304591,64.902044,135.16,-1.54,-1.09,-0.79,-0.49,-0.34,-0.19,-0.04,0.26,0.41,0.86,1.61,2.21,2.81,3.26,3.71,4.16,4.76,5.5,5.65,5.8,5.95,6.25,7.3,289.31,2.213,12623,0.442,0.979,1,1,1,0.361147918325389,-0.0800000000000125,0.0700000000000001,-0.0800000000000001,-0.0800000000000001,0.0700000000000001,-0.08,-0.08,-0.08,0.07,-0.08,0.07,0.0700000000000001,0.0800000000000001,0.0800000000000001,0.0799999999999996,0.0800000000000001,-0.0700000000000003,-0.0700000000000003,-0.0800000000000001,-0.0800000000000001,-0.0800000000000001,-0.23,-0.0800000000000001,-0.0800000000000001,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"292631",1958686463,55295261,75420.38701,-148.695201,64.901988,128.24,211.304797,64.901989,133.7,211.304797,64.901989,134.64,-1.76,-1.31,-1.01,-0.86,-0.71,-0.56,-0.41,-0.26,-0.26,-0.11,0.04,0.04,0.19,0.34,0.49,0.79,1.54,2.43,2.73,3.33,4.38,5.28,6.4,140.8,1.865,12621.52,0.322,0.983,1,1,1,1958686587,70215967,79150.59391,-148.695203,64.901988,128.08,211.304801,64.901987,133.17,211.304802,64.901987,134.63,-1.76,-1.31,-1.01,-0.86,-0.71,-0.56,-0.41,-0.26,-0.26,-0.11,0.04,0.19,0.19,0.34,0.64,0.94,1.83,3.18,3.78,4.38,4.98,5.43,6.55,288.96,2.161,12621.8,0.288,0.982,1,1,1,0.0946966287311544,-0.159999999999997,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.15,0.15,0.29,0.75,1.05,1.05,0.600000000000001,0.149999999999999,0.149999999999999,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"292634",1958686463,55295264,75420.38776,-148.694991,64.90193,128.45,211.305009,64.90193,128.45,211.305007,64.901931,132.75,-1.61,-1.16,-1.01,-0.71,-0.56,-0.41,-0.41,-0.26,-0.11,0.04,0.04,0.19,0.34,0.49,0.64,0.94,1.39,1.99,2.13,2.28,2.73,3.18,4.31,140.29,1.917,12621.22,0.237,0.985,1,1,1,1958686587,70215964,79150.59316,-148.694993,64.901934,128.37,211.305007,64.901934,128.37,211.30501,64.901934,132.56,-1.76,-1.31,-1.01,-0.86,-0.71,-0.56,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.34,0.49,0.64,0.94,1.39,1.98,2.13,2.28,2.58,3.03,4.19,288.64,2.11,12621.35,0.262,0.979,1,1,1,0.4559077238478,-0.0799999999999841,-0.15,-0.15,0,-0.15,-0.15,-0.15,0,0,0,-0.15,0,0,0,0,0,0,0,-0.01,0,0,-0.15,-0.15,-0.119999999999999,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"292637",1958686463,55295267,75420.38851,-148.694786,64.901881,128.82,211.305211,64.901883,134.51,211.305209,64.901883,137.65,-1.27,-0.82,-0.52,-0.22,-0.07,0.22,0.52,0.82,1.12,1.57,2.02,2.47,3.22,4.27,5.02,5.47,6.07,6.82,6.97,7.12,7.42,7.72,8.84,139.74,1.963,12621.82,0.503,0.985,1,1,1,1958686587,70215961,79150.59241,-148.694781,64.901877,128.81,211.305223,64.901876,134.46,211.305225,64.901876,136.82,-1.42,-0.97,-0.67,-0.52,-0.22,-0.07,0.22,0.37,0.82,1.12,1.57,1.87,2.32,2.92,3.82,4.87,5.47,6.22,6.37,6.52,6.82,7.12,8.01,288.26,2.058,12620.31,0.453,0.978,1,1,1,0.504907305461345,-0.00999999999999091,-0.15,-0.15,-0.15,-0.3,-0.15,-0.29,-0.3,-0.45,-0.3,-0.45,-0.45,-0.6,-0.9,-1.35,-1.2,-0.6,-0.600000000000001,-0.600000000000001,-0.6,-0.600000000000001,-0.6,-0.6,-0.83,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"292640",1958686463,55295270,75420.38926,-148.694577,64.901823,130.81,211.305417,64.901826,141.67,211.305417,64.901826,143.09,-2.58,-2.13,-1.69,-1.24,-0.94,-0.79,-0.49,-0.34,-0.04,0.11,0.26,0.56,0.86,1.31,1.91,3.11,5.51,8.35,8.8,9.4,10.15,11.05,12.28,139.29,2.015,12621.37,0.359,0.981,1,1,1,1958686587,70215958,79150.59166,-148.694586,64.901822,130.64,211.305422,64.901821,141.65,211.305424,64.90182,143.97,-2.62,-2.17,-1.72,-1.42,-0.97,-0.82,-0.52,-0.37,-0.07,0.07,0.22,0.52,0.82,1.42,2.17,4.12,6.97,9.66,10.26,10.86,11.31,12.06,13.33,287.85,2.01,12620.16,0.342,0.979,1,1,1,0.44048087580469,-0.170000000000016,-0.04,-0.04,-0.03,-0.18,-0.03,-0.0299999999999999,-0.03,-0.03,-0.03,-0.04,-0.04,-0.04,-0.04,0.11,0.26,1.01,1.46,1.31,1.46,1.46,1.16,1.01,1.05,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"292643",1958686463,55295273,75420.39001,-148.69437,64.901768,129.18,211.305625,64.901771,139.4,211.305624,64.901771,142.14,-1.12,-0.67,-0.22,0.07,0.37,0.67,0.97,1.42,1.72,1.87,2.17,2.47,2.77,3.07,3.37,3.97,5.92,9.51,9.96,10.56,11.01,11.61,12.96,138.83,2.064,12622.56,0.504,0.98,1,1,1,1958686587,70215955,79150.59091,-148.694377,64.901765,129.08,211.305631,64.901764,139.38,211.305632,64.901764,140.88,-1.2,-0.75,-0.3,0,0.3,0.6,0.9,1.2,1.5,1.8,2.1,2.4,2.7,2.85,3.15,3.6,4.04,6.74,7.49,8.69,9.59,10.49,11.8,287.44,1.959,12619.41,0.507,0.981,1,1,1,0.47087741768463,-0.0999999999999943,-0.0799999999999998,-0.08,-0.08,-0.07,-0.07,-0.0700000000000001,-0.07,-0.22,-0.22,-0.0700000000000001,-0.0699999999999998,-0.0700000000000003,-0.0699999999999998,-0.22,-0.22,-0.37,-1.88,-2.77,-2.47,-1.87,-1.42,-1.12,-1.16,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"292649",1958686463,55295279,75420.39151,-148.693949,64.901648,129.18,211.30605,64.901649,132.29,211.306048,64.90165,135.1,-1.69,-1.24,-0.94,-0.79,-0.64,-0.49,-0.34,-0.34,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.56,0.86,1.31,2.81,3.11,3.56,4.01,4.76,5.92,138.05,2.169,12623.01,0.205,0.984,1,1,1,1958686587,70215949,79150.58941,-148.693968,64.901646,129.04,211.306034,64.901646,132.11,211.306036,64.901646,134.85,-1.65,-1.2,-1.05,-0.75,-0.6,-0.45,-0.45,-0.3,-0.15,0,0,0.15,0.3,0.45,0.6,0.9,1.5,3.15,3.45,3.9,4.34,4.79,5.81,286.43,1.858,12619.12,0.225,0.978,1,1,1,0.926851730501217,-0.140000000000015,0.04,0.04,-0.11,0.04,0.04,0.04,-0.11,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0399999999999999,0.04,0.19,0.34,0.34,0.34,0.33,0.0300000000000002,-0.11,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"292652",1958686463,55295282,75420.39226,-148.693739,64.90159,129.29,211.306254,64.901593,142.51,211.306253,64.901594,144.08,-1.2,-0.9,-0.6,-0.45,-0.3,-0.15,0,0.15,0.3,0.45,0.75,1.05,1.5,1.95,2.7,5.99,8.24,10.19,10.78,12.28,13.03,13.63,14.79,137.68,2.221,12622.7,0.372,0.983,1,1,1,1958686587,70215946,79150.58866,-148.693754,64.901586,129.2,211.306254,64.901585,142.42,211.306256,64.901584,144.67,-1.27,-0.97,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.52,0.82,1.12,1.72,2.32,3.37,7.87,8.91,11.61,12.51,13.11,13.56,14.31,15.47,285.88,1.806,12618.52,0.384,0.978,1,1,1,0.838640872461158,-0.0900000000000034,-0.0700000000000001,-0.07,-0.0700000000000001,-0.07,-0.07,-0.07,-0.07,-0.08,-0.08,0.07,0.07,0.0700000000000001,0.22,0.37,0.67,1.88,0.67,1.42,1.73,0.83,0.530000000000001,0.68,0.680000000000001,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"292655",1958686463,55295285,75420.39301,-148.693531,64.901535,129.62,211.306459,64.901539,146.43,211.306457,64.90154,149.95,0.3,2.55,7.04,9.74,11.23,11.98,12.88,13.48,14.23,14.83,15.43,15.73,16.18,16.48,16.92,17.22,17.67,18.42,18.57,18.72,18.87,19.17,20.33,137.3,2.272,12620.15,0.578,0.983,1,1,1,1958686587,70215943,79150.58791,-148.693542,64.901528,129.49,211.306468,64.901527,146.39,211.30647,64.901527,149.23,0,1.35,4.05,7.49,9.74,10.94,11.54,11.99,12.59,13.33,14.08,14.98,15.58,16.03,16.48,16.93,17.38,17.98,18.13,18.28,18.43,18.73,19.74,285.36,1.755,12614.93,0.575,0.98,1,1,1,0.938273904725614,-0.129999999999995,-0.3,-1.2,-2.99,-2.25,-1.49,-1.04,-1.34,-1.49,-1.64,-1.5,-1.35,-0.75,-0.6,-0.449999999999999,-0.440000000000001,-0.289999999999999,-0.290000000000003,-0.440000000000001,-0.440000000000001,-0.439999999999998,-0.440000000000001,-0.440000000000001,-0.59,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"292658",1958686463,55295288,75420.39376,-148.693322,64.901476,129.65,211.306669,64.90148,144.7,211.306667,64.901481,148.45,-0.52,-0.22,0.07,0.67,1.42,2.17,2.92,6.96,9.81,11.31,12.06,13.11,14,14.45,15.05,15.65,16.25,16.85,17,17.3,17.45,17.75,18.8,136.96,2.324,12623.45,0.554,0.98,1,1,1,1958686587,70215940,79150.58716,-148.693332,64.901475,129.65,211.306677,64.901474,144.11,211.306679,64.901473,147.74,-0.86,-0.41,-0.26,0.04,0.19,0.64,1.24,1.69,2.28,2.88,6.78,9.63,10.98,11.87,13.07,14.12,15.02,15.92,16.22,16.52,16.67,17.12,18.09,284.85,1.704,12616.88,0.547,0.98,1,1,1,0.486441272324722,0,-0.34,-0.19,-0.33,-0.63,-1.23,-1.53,-1.68,-5.27,-7.53,-8.43,-5.28,-3.48,-3.02,-2.58,-1.98,-1.53,-1.23,-0.930000000000001,-0.780000000000001,-0.780000000000001,-0.779999999999998,-0.629999999999999,-0.710000000000001,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"293107",1958686463,55295737,75420.50601,-148.701037,64.902981,122.47,211.298963,64.902983,134.88,211.298963,64.902983,138.44,-0.37,-0.07,0.22,0.67,1.42,1.87,2.47,3.07,3.67,4.42,5.77,6.97,8.17,9.22,10.27,11.17,12.07,12.96,13.11,13.41,14.16,14.91,15.96,180.06,0.836,12619.16,0.654,0.978,1,1,1,1958686587,70217321,79150.93241,-148.70102,64.902978,122.41,211.298993,64.902976,134.01,211.298996,64.902975,136.48,-0.56,-0.26,0.04,0.34,0.79,1.38,1.98,2.58,3.48,4.38,5.72,6.92,8.12,9.02,9.91,10.66,11.41,12.16,12.46,12.61,12.76,13.05,14.06,296.03,3.425,12638.5,0.682,0.971,1,1,1,0.871620929817502,-0.0600000000000023,-0.19,-0.19,-0.18,-0.33,-0.63,-0.49,-0.49,-0.49,-0.19,-0.04,-0.0499999999999998,-0.0499999999999998,-0.0500000000000007,-0.200000000000001,-0.359999999999999,-0.51,-0.66,-0.800000000000001,-0.649999999999999,-0.800000000000001,-1.4,-1.86,-1.9,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
"293122",1958686463,55295752,75420.50977,-148.702074,64.903259,121.13,211.297927,64.90326,131.28,211.297927,64.90326,133.23,-0.94,-0.79,-0.64,-0.49,-0.34,-0.34,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.56,2.36,4.16,5.66,7.16,8.81,9.11,9.7,10.15,10.75,12.1,197.71,0.726,12620.81,0.458,0.981,1,1,1,1958686587,70217336,79150.93616,-148.702063,64.903258,121.05,211.29795,64.903256,131.1,211.297951,64.903255,132.23,-1.05,-0.75,-0.6,-0.45,-0.45,-0.3,-0.15,-0.15,0,0.15,0.15,0.3,0.6,1.65,3.89,5.39,7.03,8.53,8.98,9.27,9.72,10.17,11.18,296.55,3.686,12644.33,0.431,0.981,1,1,1,0.532606828352638,-0.0799999999999983,-0.11,0.04,0.04,0.04,-0.11,0.04,0.04,-0.11,0.04,0.04,0.04,0.04,0.0399999999999999,-0.71,-0.27,-0.27,-0.13,-0.280000000000001,-0.129999999999999,-0.43,-0.43,-0.58,-0.92,0.965,299.26,5.926,0.711,TRUE,TRUE,TRUE
